company,city,state,source,source_id,provenance_url,naics_code,naics_sector,solar_fit_score,energy_intensity,tax_appetite,recommended_ownership,load_profile,est_system_kw,est_annual_kwh,est_annual_savings_usd,est_net_payback_yrs,est_25yr_npv_p50_usd,sales_script,script_cfo,script_facilities,script_sustainability,pitch_angle
"Advansix Resins & Chemicals Llc","Philadelphia","PA","epa_ghgrp","epa-1000089","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1000089","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325194. Pre-qualified high-energy solar candidate."
"Us Steel (Edgar Thomson)","Braddock","PA","epa_ghgrp","epa-1000233","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1000233","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 331110. Pre-qualified high-energy solar candidate."
"Evonik Corporation","Chester","PA","epa_ghgrp","epa-1000297","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1000297","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325180. Pre-qualified high-energy solar candidate."
"Union Elec Harmon Creek Plt","Burgettstown","PA","epa_ghgrp","epa-1000399","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1000399","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 331110. Pre-qualified high-energy solar candidate."
"Exide Corp Reading Smelter Div","Reading","PA","epa_ghgrp","epa-1000601","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1000601","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 331492. Pre-qualified high-energy solar candidate."
"Boeing Helicopter Div","Ridley Park","PA","epa_ghgrp","epa-1000638","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1000638","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 336411. Pre-qualified high-energy solar candidate."
"Us Steel - Irvin Works","West Mifflin","PA","epa_ghgrp","epa-1000802","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1000802","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 331110. Pre-qualified high-energy solar candidate."
"Merck Sharp & Dohme Llc","West Point","PA","epa_ghgrp","epa-1001262","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1001262","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325414. Pre-qualified high-energy solar candidate."
"Ellwood Quality Steels","New Castle","PA","epa_ghgrp","epa-1001669","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1001669","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 331110. Pre-qualified high-energy solar candidate."
"Ellwood Mill Products","New Castle","PA","epa_ghgrp","epa-1001672","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1001672","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 332111. Pre-qualified high-energy solar candidate."
"Ellwood Natl Forge","Irvine","PA","epa_ghgrp","epa-1001673","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1001673","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 332111. Pre-qualified high-energy solar candidate."
"Indspec Chemical Corporation","Petrolia","PA","epa_ghgrp","epa-1001707","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1001707","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325199. Pre-qualified high-energy solar candidate."
"Electronic Fluorocarbons, Llc","Hatfield","PA","epa_ghgrp","epa-1001725","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1001725","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325120. Pre-qualified high-energy solar candidate."
"Hydro Extrusion Usa, Llc","Cressona","PA","epa_ghgrp","epa-1001885","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1001885","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 331318. Pre-qualified high-energy solar candidate."
"Global Tungsten & Powders","Towanda","PA","epa_ghgrp","epa-1001891","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1001891","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 331410. Pre-qualified high-energy solar candidate."
"Synthomer Jefferson Hills Llc","West Elizabeth","PA","epa_ghgrp","epa-1001963","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1001963","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325211. Pre-qualified high-energy solar candidate."
"Kellogg Lancaster Cereal Plt","Lancaster","PA","epa_ghgrp","epa-1002215","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1002215","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Food manufacturing — 2022 EPA GHG Reporter. NAICS 311230. Pre-qualified high-energy solar candidate."
"Cleveland-Cliffs Steel Corporation /Butler Works","Butler","PA","epa_ghgrp","epa-1002903","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1002903","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 331110. Pre-qualified high-energy solar candidate."
"Lehigh Heavy Forge Corp/Bethlehem","Bethlehem","PA","epa_ghgrp","epa-1002976","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1002976","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 332111. Pre-qualified high-energy solar candidate."
"Armstrong World Ind Marietta Ceiling Plt","Marietta","PA","epa_ghgrp","epa-1003208","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1003208","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 339999. Pre-qualified high-energy solar candidate."
