company,city,state,source,source_id,naics_code,naics_sector,solar_fit_score,energy_intensity,tax_appetite,recommended_ownership,load_profile,est_system_kw,est_annual_kwh,est_annual_savings_usd,est_net_payback_yrs,est_25yr_npv_p50_usd,sales_script,pitch_angle
"Dock 6 Collective","Chicago","IL","osm_industrial","osm-162437099","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Moulding Brick Company","Chicago","IL","osm_industrial","osm-162439471","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Extra Space Storage","Chicago","IL","osm_industrial","osm-162452327","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Dudek & Bock Spring Manufacturing","Chicago","IL","osm_industrial","osm-162512794","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Dudek & Bock Spring Manufacturing","Chicago","IL","osm_industrial","osm-162512837","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Elwood Packaging, Inc.","Chicago","IL","osm_industrial","osm-162512840","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pca Packaging Corporation Of America","Chicago","IL","osm_industrial","osm-162512869","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Sungate Park","Chicago","IL","osm_industrial","osm-162513514","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Streets And Sanitation Yard","Chicago","IL","osm_industrial","osm-162553346","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"City Of Chicago Water Management Yard","Chicago","IL","osm_industrial","osm-162702298","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Cta Forest Glen Shop","Chicago","IL","osm_industrial","osm-162805910","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Cubesmart","Chicago","IL","osm_industrial","osm-163044798","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Radio Flyer","Chicago","IL","osm_industrial","osm-163046170","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Department Of Streets & Sanitation Yard Office","Chicago","IL","osm_industrial","osm-163293152","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Idot","Chicago","IL","osm_industrial","osm-163306623","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Idot","Chicago","IL","osm_industrial","osm-163306626","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ats Maintenance & Storage Building/ Fac Power Substation 7","Chicago","IL","osm_industrial","osm-163490872","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Avis Car Rental Adminstration & Maintenance","Chicago","IL","osm_industrial","osm-163490873","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Commonwealth Edison Switchyard","Chicago","IL","osm_industrial","osm-163490889","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Northwest Suburban Municipal Joint Action Water Agency","Chicago","IL","osm_industrial","osm-163490899","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Hurtz Maintenance","Chicago","IL","osm_industrial","osm-163490909","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Terminal 5 Pumping Station","Chicago","IL","osm_industrial","osm-163490928","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Chicago Department Of Aviation","Chicago","IL","osm_industrial","osm-163500117","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Chicago Department Of Aviation","Chicago","IL","osm_industrial","osm-163500120","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Chicago Department Of Aviation","Chicago","IL","osm_industrial","osm-163500125","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Chicago Department Of Aviation","Chicago","IL","osm_industrial","osm-163500135","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Chicago Department Of Aviation","Chicago","IL","osm_industrial","osm-163500136","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Agi Building (Lockheed Building)","Chicago","IL","osm_industrial","osm-163500859","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Chicago Department Of Water Management","Chicago","IL","osm_industrial","osm-163523293","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Lincoln Business Center","Chicago","IL","osm_industrial","osm-163529616","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Crosfield Cataylsts Co Building","Chicago","IL","osm_industrial","osm-163568317","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"World'S Finest Chocolate","Chicago","IL","osm_industrial","osm-163668911","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Chicago Department Of Transportation","Chicago","IL","osm_industrial","osm-163703921","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Former Sears Administation Building","Chicago","IL","osm_industrial","osm-163775181","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"The Roscoe Company","Chicago","IL","osm_industrial","osm-163776959","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Chicago Transit Authority","Chicago","IL","osm_industrial","osm-163779432","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Cta Kedzie Garage","Chicago","IL","osm_industrial","osm-163780646","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Chicago Wire Design Co.","Chicago","IL","osm_industrial","osm-163883105","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"W.L. Kercher Co","Chicago","IL","osm_industrial","osm-163897260","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Revolution Brewing","Chicago","IL","osm_industrial","osm-163906039","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pumping Station: One","Chicago","IL","osm_industrial","osm-163906604","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Structural Iron Works","Chicago","IL","osm_industrial","osm-163911250","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Cta North Park Garage","Chicago","IL","osm_industrial","osm-164018982","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Boiler Plant","Chicago","IL","osm_industrial","osm-164021886","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ewc Shop","Chicago","IL","osm_industrial","osm-164021889","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Garage Shops","Chicago","IL","osm_industrial","osm-164021890","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Nrg Energy","Aurora","IL","osm_industrial","osm-164422336","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"The Peoples Gas Light & Coke Co.","Chicago","IL","osm_industrial","osm-165037957","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Central Steel & Wire Co.","Chicago","IL","osm_industrial","osm-165142443","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Chicago Fleet Management Storage Yard","Chicago","IL","osm_industrial","osm-165231855","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Chefs Warehouse","Chicago","IL","osm_industrial","osm-165232436","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Kellogg'S","Chicago","IL","osm_industrial","osm-165232505","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Chicago Fleet Management Repair Shop","Chicago","IL","osm_industrial","osm-165232527","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Lakeshore Recycling Systems","Chicago","IL","osm_industrial","osm-165232549","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Chicago Fleet Management Ambulance Repair Shop","Chicago","IL","osm_industrial","osm-165232607","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Cinespace Main South Studio Building","Chicago","IL","osm_industrial","osm-165241088","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Stinky Chicken Place","Chicago","IL","osm_industrial","osm-165241367","","","","","","","","600","904032","99444","1.8","1615812","","Slaughterhouse building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Illinois Central School Bus","Chicago","IL","osm_industrial","osm-165243569","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Frozen Assets","Chicago","IL","osm_industrial","osm-165244166","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Chicago Animal Control","Chicago","IL","osm_industrial","osm-165245011","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ferguson","Addison","IL","osm_industrial","osm-172841621","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Bp Whiting Refinery","Chicago","IL","osm_industrial","osm-173165652","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Bp Whiting Refinery","Chicago","IL","osm_industrial","osm-173165653","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Bp Whiting Refinery","Chicago","IL","osm_industrial","osm-176177876","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Weber Packaging Solutions","Arlington Heights","IL","osm_industrial","osm-176193935","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Cerestar","Chicago","IL","osm_industrial","osm-177388588","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Bradyplus","Chicago","IL","osm_industrial","osm-181225921","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Forest Preserve District Of Cook County","Chicago","IL","osm_industrial","osm-181684136","","","","","","","","600","904032","99444","1.8","1615812","","Depot building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"United States Postal Service","Forest Park","IL","osm_industrial","osm-181690502","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Damage Control Auto Body","Mccook","IL","osm_industrial","osm-181986845","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Fitness Factory","Forest Park","IL","osm_industrial","osm-182227847","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Evanston Water Department","Evanston","IL","osm_industrial","osm-182672514","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Perlow Steel","Chicago","IL","osm_industrial","osm-191653325","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Graymills Corporation","Broadview","IL","osm_industrial","osm-191655765","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Chicago Transit Authority","Chicago","IL","osm_industrial","osm-194705858","","","","","","","","600","904032","99444","1.8","1615812","","Depot building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Cyrusone","Aurora","IL","osm_industrial","osm-199252950","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Fifth & Mill Business Center","Chicago","IL","osm_industrial","osm-199365751","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"The Coca-Cola Company","Niles","IL","osm_industrial","osm-201512179","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"The Coca-Cola Company","Niles","IL","osm_industrial","osm-201512188","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Niles Public Works","Niles","IL","osm_industrial","osm-201512943","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Niles Maintenance Garage","Chicago","IL","osm_industrial","osm-201512965","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"The Plant","Chicago","IL","osm_industrial","osm-202236120","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"United States Steel Corporation","Chicago","IL","osm_industrial","osm-203238798","","","","","","","","600","904032","99444","1.8","1615812","","Metal_processing building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"John Crane, Inc.","Morton Grove","IL","osm_industrial","osm-203535137","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Grainger","Morton Grove","IL","osm_industrial","osm-203536050","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Morton Grove Corporate Park","Chicago","IL","osm_industrial","osm-203536673","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"D219 Transportation Center","Skokie","IL","osm_industrial","osm-203683230","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caliber Collision","Skokie","IL","osm_industrial","osm-203683260","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Georgia Nut Company","Skokie","IL","osm_industrial","osm-203684326","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Johnson & Quin, Inc.","Niles","IL","osm_industrial","osm-203688511","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Aetna Screw Products Company","Niles","IL","osm_industrial","osm-203688625","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Extra Space Storage","Morton Grove","IL","osm_industrial","osm-203711960","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Luminii","Niles","IL","osm_industrial","osm-203711965","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Sciaky, Inc.","Bedford Park","IL","osm_industrial","osm-204685959","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Kurtzon Lighting","Chicago","IL","osm_industrial","osm-209357724","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Cinespace Main North Studio Building","Chicago","IL","osm_industrial","osm-209357733","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Cinespace Main Center Studio Building","Chicago","IL","osm_industrial","osm-209358412","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Grand Oakley Car Wash","Chicago","IL","osm_industrial","osm-209389474","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Metra Maintenance","Chicago","IL","osm_industrial","osm-209391752","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Delta Screw Company","Chicago","IL","osm_industrial","osm-209403829","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Clock Tower Lofts (Kling Bros & Co)","Chicago","IL","osm_industrial","osm-209404955","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Sign Markz","Chicago","IL","osm_industrial","osm-209454018","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Aabbitt Adhesives","Chicago","IL","osm_industrial","osm-209454059","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Whole Photo Supplies","Chicago","IL","osm_industrial","osm-209639470","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Water Management Chlorine Room","Chicago","IL","osm_industrial","osm-209700473","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Osi Chicago – Ashland","Chicago","IL","osm_industrial","osm-209708819","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pepsi","Chicago","IL","osm_industrial","osm-209711093","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Domino Food","Chicago","IL","osm_industrial","osm-209711671","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Swift Intermodal","Chicago","IL","osm_industrial","osm-209711672","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Chicago Bureau Of Electricity","Chicago","IL","osm_industrial","osm-209782343","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"City Water Pipe Extension Department","Chicago","IL","osm_industrial","osm-209782344","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Czarnowski","Chicago","IL","osm_industrial","osm-209786215","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Autowares","Chicago","IL","osm_industrial","osm-209786232","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Sims Metal Management","Chicago","IL","osm_industrial","osm-209786235","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Republic Services","Chicago","IL","osm_industrial","osm-209786453","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Mccann Industries Inc","Chicago","IL","osm_industrial","osm-209786503","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Grainger","Chicago","IL","osm_industrial","osm-209786512","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Republic Loop Paper Recyling","Chicago","IL","osm_industrial","osm-209786543","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Sims Metal Management","Chicago","IL","osm_industrial","osm-209786567","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Produce Facility","Chicago","IL","osm_industrial","osm-209786581","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Prairie Material","Chicago","IL","osm_industrial","osm-209786594","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Preferred Freezer Services","Chicago","IL","osm_industrial","osm-209786608","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Kehoe Design","Chicago","IL","osm_industrial","osm-209786619","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Sims","Chicago","IL","osm_industrial","osm-209786621","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Sims","Chicago","IL","osm_industrial","osm-209786622","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Yeyas Candy","Chicago","IL","osm_industrial","osm-209786624","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pacella Trucking Express","Chicago","IL","osm_industrial","osm-209786626","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Heidler Hardwood Lumber Co","Chicago","IL","osm_industrial","osm-209786627","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Republic Services","Chicago","IL","osm_industrial","osm-209786629","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Alsco","Chicago","IL","osm_industrial","osm-209786631","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Quality Technology Services","Chicago","IL","osm_industrial","osm-209786637","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Chicago Yacht Works","Chicago","IL","osm_industrial","osm-209786645","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Le Petit Sucre","Chicago","IL","osm_industrial","osm-209829264","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Gateway Auto Service & Repair","Chicago","IL","osm_industrial","osm-209842247","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Orlando Auto Glass & Trim","Chicago","IL","osm_industrial","osm-209842291","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Bear Stewart Corporation","Chicago","IL","osm_industrial","osm-209846231","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Augusta & Paulina Auto Repair","Chicago","IL","osm_industrial","osm-209848025","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Mccathay Timber, Inc","Chicago","IL","osm_industrial","osm-209869990","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Deagan Building","Chicago","IL","osm_industrial","osm-209926797","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Koval Distillery","Chicago","IL","osm_industrial","osm-209927015","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Accurate Products, Incorporated","Chicago","IL","osm_industrial","osm-209939120","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Tempel Steel","Chicago","IL","osm_industrial","osm-209946502","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Chicago Water Management Storage Yard","Chicago","IL","osm_industrial","osm-210047230","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Cta Racine Shop","Chicago","IL","osm_industrial","osm-210132424","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Illinois Packing Co.","Chicago","IL","osm_industrial","osm-210162326","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Chicago Deptartment Of Streets & Sanitation Garage","Chicago","IL","osm_industrial","osm-210164390","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ardagh Group Chicago Plant","Chicago","IL","osm_industrial","osm-210164403","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
