company,city,state,source,source_id,provenance_url,naics_code,naics_sector,solar_fit_score,energy_intensity,tax_appetite,recommended_ownership,load_profile,est_system_kw,est_annual_kwh,est_annual_savings_usd,est_net_payback_yrs,est_25yr_npv_p50_usd,sales_script,script_cfo,script_facilities,script_sustainability,pitch_angle
"Pinal Energy","Maricopa","AZ","epa_ghgrp","epa-1001831","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1001831","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325193. Pre-qualified high-energy solar candidate."
"Apache Nitrogen Products - Plant","St. David","AZ","epa_ghgrp","epa-1001908","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1001908","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325311. Pre-qualified high-energy solar candidate."
"Asarco Llc Hayden Operations","Hayden","AZ","epa_ghgrp","epa-1002486","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1002486","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 331410. Pre-qualified high-energy solar candidate."
"Cmc Steel Arizona","Mesa","AZ","epa_ghgrp","epa-1004038","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1004038","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 331110. Pre-qualified high-energy solar candidate."
"Intel Corporation - Ocotillo Campus","Chandler","AZ","epa_ghgrp","epa-1004371","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1004371","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 334413. Pre-qualified high-energy solar candidate."
"United Dairymen Of Arizona - Dairy","Tempe","AZ","epa_ghgrp","epa-1006580","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1006580","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Food manufacturing — 2022 EPA GHG Reporter. NAICS 311514. Pre-qualified high-energy solar candidate."
"Sumco Southwest Corporation","Phoenix","AZ","epa_ghgrp","epa-1006681","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1006681","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 334413. Pre-qualified high-energy solar candidate."
"Freeport-Mcmoran Miami Inc","Claypool","AZ","epa_ghgrp","epa-1006947","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1006947","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 331410. Pre-qualified high-energy solar candidate."
"Microchip Technology Inc.","Tempe","AZ","epa_ghgrp","epa-1008768","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1008768","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 334413. Pre-qualified high-energy solar candidate."
"Nxp Semiconductors Chandler Site","Chandler","AZ","epa_ghgrp","epa-1010083","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1010083","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 334413. Pre-qualified high-energy solar candidate."
"Cemex","Avondale","AZ","osm_industrial","osm-764039642","https://www.openstreetmap.org/way/osm-764039642","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Concrete_plant building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Cemex","Avondale","AZ","osm_industrial","osm-770762760","https://www.openstreetmap.org/way/osm-770762760","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Concrete_plant building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Desert Metalworks Manufacturing","Chandler","AZ","auto_seed","solar-003","","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","95,000 sqft metal-roof manufacturing"
"Northwest Regional Landfill","Surprise","AZ","epa_ghgrp","epa-1000031","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1000031","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Mesquite Generating Station","Arlington","AZ","epa_ghgrp","epa-1000052","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1000052","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Gila River Power Station","Gila Bend","AZ","epa_ghgrp","epa-1000097","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1000097","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Harquahala Generating Company","Tonopah","AZ","epa_ghgrp","epa-1000100","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1000100","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Sundance Power Plant","Casa Grande","AZ","epa_ghgrp","epa-1000237","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1000237","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Kyrene Generating Station","Tempe","AZ","epa_ghgrp","epa-1000241","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1000241","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Santan","Gilbert","AZ","epa_ghgrp","epa-1000250","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1000250","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Black Mountain Generating Station","Golden Valley","AZ","epa_ghgrp","epa-1000489","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1000489","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
